time,q_actual_0,q_actual_1,q_actual_2,q_actual_3,q_actual_4,q_actual_5,q_actual_6,dq_actual_0,dq_actual_1,dq_actual_2,dq_actual_3,dq_actual_4,dq_actual_5,dq_actual_6,tau_actual_0,tau_actual_1,tau_actual_2,tau_actual_3,tau_actual_4,tau_actual_5,tau_actual_6,q_ref_0,q_ref_1,q_ref_2,q_ref_3,q_ref_4,q_ref_5,q_ref_6,dq_ref_0,dq_ref_1,dq_ref_2,dq_ref_3,dq_ref_4,dq_ref_5,dq_ref_6,tau_ref_0,tau_ref_1,tau_ref_2,tau_ref_3,tau_ref_4,tau_ref_5,tau_ref_6
0.100000,-0.000191,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,0.010989,0.004884,-0.004884,0.007326,-0.007326,-0.007326,-0.250549,0.118681,0.211966,-0.088889,0.002442,-0.002442,-0.021978,-0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.110000,-0.000191,0.000191,-0.000572,-0.000191,0.000572,-0.000572,-0.000572,-0.010989,0.010989,0.004884,-0.004884,0.007326,-0.007326,-0.007326,-0.435165,0.118681,0.211966,-0.088889,-0.007326,-0.021978,-0.007326,-0.012000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.120000,-0.000191,0.000191,-0.000572,-0.000191,0.000572,-0.000572,-0.000572,-0.010989,0.010989,0.004884,-0.004884,0.007326,-0.007326,-0.007326,-0.619780,0.118681,0.225641,-0.075214,-0.007326,0.002442,-0.017094,-0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.130000,-0.000572,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,-0.032967,0.010989,0.004884,-0.004884,0.007326,-0.007326,-0.007326,-0.883516,0.118681,0.225641,-0.075214,-0.007326,-0.021978,-0.021978,-0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.140000,-0.002480,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000191,-0.164835,0.010989,0.004884,-0.004884,0.007326,0.007326,-0.007326,-0.936264,0.118681,0.198291,-0.075214,-0.007326,-0.007326,-0.026862,-0.018000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.150000,-0.002861,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000954,-0.054945,0.010989,0.004884,-0.004884,0.007326,-0.007326,-0.051282,-1.094505,0.118681,0.211966,-0.075214,-0.002442,-0.002442,0.017094,-0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.160000,-0.004005,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,-0.098901,0.010989,0.004884,-0.004884,0.007326,-0.007326,-0.007326,-1.331868,0.118681,0.198291,-0.075214,-0.002442,-0.017094,0.031746,-0.022000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.170000,-0.005531,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000954,-0.098901,0.010989,0.004884,-0.014652,0.007326,0.007326,-0.007326,-1.331868,0.118681,0.211966,-0.034188,-0.007326,-0.002442,0.026862,-0.024000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.180000,-0.006294,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.001717,-0.076923,0.010989,0.004884,0.004884,0.007326,-0.007326,-0.051282,-1.595604,0.118681,0.225641,-0.061538,-0.002442,0.007326,0.041514,-0.026000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.190000,-0.008202,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,-0.164835,0.010989,0.004884,-0.004884,0.007326,-0.007326,0.036630,-1.674725,0.118681,0.198291,-0.047863,-0.002442,0.012210,0.007326,-0.028000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200000,-0.008583,0.000191,-0.000572,-0.000191,0.000572,-0.000572,-0.000954,-0.054945,0.010989,0.004884,0.004884,0.007326,-0.007326,-0.021978,-1.938462,0.118681,0.198291,-0.075214,-0.002442,-0.007326,0.007326,-0.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.210000,-0.011254,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000954,-0.252747,0.010989,0.004884,-0.014652,0.007326,-0.007326,0.007326,-1.753846,0.118681,0.225641,-0.061538,-0.002442,-0.002442,0.002442,-0.032000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.220000,-0.013161,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000954,-0.186813,0.010989,0.004884,-0.004884,0.007326,-0.007326,-0.021978,-1.595604,0.118681,0.211966,-0.061538,-0.002442,-0.012210,0.012210,-0.034000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.230000,-0.015068,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.001335,-0.186813,0.010989,0.004884,-0.004884,0.007326,-0.021978,-0.051282,-1.621978,0.118681,0.211966,-0.061538,-0.007326,-0.002442,0.036630,-0.036000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.240000,-0.017739,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000954,-0.230769,0.010989,0.004884,-0.004884,0.021978,-0.007326,0.007326,-1.331868,0.118681,0.239316,-0.047863,-0.002442,0.002442,0.012210,-0.038000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.250000,-0.019646,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.001335,-0.142857,0.010989,0.004884,0.004884,0.007326,-0.007326,-0.021978,-1.358242,0.118681,0.252991,-0.061538,-0.007326,-0.007326,0.017094,-0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260000,-0.022698,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,-0.274725,0.010989,0.004884,-0.004884,0.007326,-0.007326,0.036630,-1.252747,0.118681,0.225641,-0.075214,-0.002442,-0.007326,0.017094,-0.042000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,-0.024987,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000954,-0.252747,0.010989,0.004884,-0.004884,0.021978,-0.007326,-0.021978,-1.120879,0.092308,0.239316,-0.061538,-0.002442,-0.026862,-0.002442,-0.044000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.280000,-0.027276,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000954,-0.252747,0.010989,0.004884,0.004884,0.021978,0.007326,-0.021978,-1.015385,0.118681,0.170940,-0.088889,0.002442,-0.017094,0.007326,-0.046000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.290000,-0.029564,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,-0.252747,0.010989,0.004884,-0.004884,0.007326,0.007326,0.007326,-0.962637,0.118681,0.198291,-0.061538,-0.002442,-0.002442,0.002442,-0.048000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.300000,-0.032616,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,-0.296703,0.010989,0.004884,-0.004884,0.007326,-0.007326,-0.007326,-0.778022,0.118681,0.225641,-0.075214,-0.007326,-0.021978,-0.012210,-0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.310000,-0.035286,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000954,-0.252747,0.010989,0.004884,-0.004884,0.007326,-0.007326,-0.021978,-0.672527,0.118681,0.184615,-0.088889,-0.002442,0.007326,0.012210,-0.052000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,-0.037575,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000954,-0.230769,0.010989,0.004884,-0.004884,0.021978,-0.007326,-0.007326,-0.567033,0.118681,0.225641,-0.075214,-0.002442,-0.007326,-0.012210,-0.054000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.330000,-0.039483,0.000191,-0.000572,-0.000191,0.000572,-0.000572,-0.000954,-0.164835,0.010989,0.004884,0.004884,0.007326,-0.007326,-0.007326,-0.567033,0.118681,0.225641,-0.088889,-0.002442,0.007326,-0.002442,-0.056000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.340000,-0.041772,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000954,-0.208791,0.010989,0.004884,-0.004884,0.007326,-0.007326,-0.021978,-0.567033,0.118681,0.225641,-0.088889,-0.002442,0.007326,-0.012210,-0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350000,-0.044060,0.000191,-0.000572,-0.000191,0.000572,-0.000572,-0.000572,-0.230769,0.010989,0.004884,-0.004884,0.007326,-0.021978,-0.007326,-0.540659,0.118681,0.252991,-0.102564,0.002442,0.002442,0.002442,-0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.360000,-0.045968,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,-0.208791,0.010989,0.004884,-0.004884,0.007326,-0.007326,-0.007326,-0.619780,0.118681,0.211966,-0.075214,-0.002442,0.007326,-0.026862,-0.062000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.370000,-0.048638,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,-0.274725,0.010989,0.004884,-0.014652,0.007326,-0.007326,-0.007326,-0.514286,0.118681,0.239316,-0.088889,-0.002442,-0.002442,-0.012210,-0.064000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.380000,-0.050927,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,-0.208791,0.010989,0.004884,-0.004884,0.021978,-0.007326,-0.021978,-0.408791,0.118681,0.184615,-0.088889,-0.007326,0.007326,-0.021978,-0.066000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.390000,-0.052834,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000954,-0.186813,0.010989,0.004884,-0.004884,0.007326,-0.021978,-0.021978,-0.382418,0.118681,0.225641,-0.061538,-0.007326,-0.007326,-0.002442,-0.068000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.400000,-0.055123,0.000191,-0.000572,-0.000191,0.000572,-0.000572,-0.000954,-0.186813,-0.010989,0.004884,0.004884,0.007326,-0.007326,-0.007326,-0.356044,0.118681,0.184615,-0.075214,-0.007326,-0.007326,0.012210,-0.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.410000,-0.056268,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,-0.098901,0.010989,0.004884,-0.004884,-0.007326,0.007326,0.021978,-0.514286,0.092308,0.198291,-0.088889,-0.002442,-0.002442,-0.026862,-0.072000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.420000,-0.058175,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,-0.164835,0.010989,0.004884,-0.004884,0.007326,0.007326,-0.007326,-0.593407,0.118681,0.239316,-0.102564,-0.002442,-0.031746,-0.017094,-0.074000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.430000,-0.058938,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,-0.076923,0.010989,0.004884,-0.004884,0.007326,0.007326,-0.007326,-0.909890,0.118681,0.239316,-0.075214,-0.002442,-0.017094,-0.031746,-0.076000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.440000,-0.061608,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000191,-0.230769,0.010989,0.004884,-0.014652,-0.007326,-0.007326,0.007326,-0.804396,0.118681,0.198291,-0.075214,-0.002442,-0.002442,-0.021978,-0.078000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.450000,-0.063516,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,-0.186813,0.010989,0.004884,-0.004884,0.007326,0.007326,-0.021978,-0.725275,0.118681,0.211966,-0.075214,-0.002442,0.007326,-0.031746,-0.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.460000,-0.065423,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,-0.186813,0.032967,0.004884,-0.004884,0.007326,-0.007326,-0.007326,-0.646154,0.118681,0.239316,-0.088889,-0.002442,-0.007326,-0.002442,-0.082000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.470000,-0.066949,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,-0.098901,0.010989,0.004884,-0.004884,0.007326,-0.007326,-0.007326,-0.857143,0.118681,0.225641,-0.061538,-0.002442,-0.012210,0.017094,-0.084000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.480000,-0.068475,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000954,-0.164835,0.010989,0.004884,0.004884,0.007326,-0.007326,-0.021978,-0.989011,0.118681,0.211966,-0.061538,-0.007326,-0.002442,-0.002442,-0.086000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.490000,-0.069238,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,-0.076923,0.010989,0.004884,-0.004884,0.007326,-0.021978,-0.007326,-1.358242,0.118681,0.225641,-0.061538,-0.002442,0.007326,0.007326,-0.088000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.500000,-0.070764,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000954,-0.142857,0.010989,0.004884,-0.004884,0.007326,-0.007326,-0.007326,-1.410989,0.118681,0.198291,-0.075214,-0.002442,-0.021978,0.007326,-0.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.510000,-0.071908,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000954,-0.076923,0.010989,0.004884,-0.004884,0.007326,-0.021978,-0.036630,-1.701099,0.118681,0.211966,-0.047863,-0.002442,-0.002442,0.007326,-0.092000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.520000,-0.073053,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000954,-0.120879,0.010989,0.004884,0.004884,0.007326,-0.021978,-0.007326,-1.780220,0.118681,0.198291,-0.075214,-0.002442,0.007326,0.002442,-0.094000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.530000,-0.074960,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000954,-0.120879,0.010989,0.004884,-0.014652,0.007326,-0.007326,0.007326,-1.912088,0.118681,0.211966,-0.047863,-0.002442,-0.012210,-0.017094,-0.096000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.540000,-0.076104,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000954,-0.142857,0.010989,0.004884,0.004884,0.007326,-0.007326,-0.021978,-1.964835,0.118681,0.225641,-0.075214,-0.002442,-0.012210,0.021978,-0.098000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.550000,-0.078393,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000954,-0.186813,0.010989,0.004884,-0.014652,0.007326,-0.007326,0.007326,-1.964835,0.118681,0.225641,-0.047863,-0.002442,0.002442,0.017094,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.560000,-0.079919,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.001335,-0.164835,0.010989,0.004884,-0.004884,0.007326,-0.007326,-0.021978,-1.859341,0.145055,0.239316,-0.061538,-0.007326,-0.007326,0.021978,-0.102000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.570000,-0.081827,0.000191,-0.000572,-0.000191,0.000954,-0.000572,-0.000954,-0.186813,0.010989,0.004884,-0.004884,0.007326,-0.007326,-0.007326,-1.832967,0.118681,0.211966,-0.034188,-0.002442,-0.007326,-0.002442,-0.104000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
